attr8800,attr8801,attr8802,attr8803,attr8804,attr8805,attr8806,attr8807,attr8808,attr8809,attr8810,attr8811,attr8812,attr8813,attr8814,attr8815,attr8816,attr8817,attr8818,attr8819,attr8820,attr8821,attr8822,attr8823,attr8824,attr8825,attr8826,attr8827,attr8828,attr8829,attr8830,attr8831,attr8832,attr8833,attr8834,attr8835,attr8836,attr8837,attr8838,attr8839,attr8840
56.9643,42.1994,56.2148,42.507,56.2148,42.8919,57.4091,42.9069,57.4091,42.8024,57.5072,43.0386,57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,0
56.2148,42.507,56.2148,42.8919,57.4091,42.9069,57.4091,42.8024,57.5072,43.0386,57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,0
56.2148,42.8919,57.4091,42.9069,57.4091,42.8024,57.5072,43.0386,57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,0
57.4091,42.9069,57.4091,42.8024,57.5072,43.0386,57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,0
57.4091,42.8024,57.5072,43.0386,57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,0
57.5072,43.0386,57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,0
57.83,43.128,57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,0
57.83,43.128,58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,0
58.1752,43.255,58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,0
58.1752,43.255,58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,0
58.1752,43.255,57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,1
57.6422,43.255,57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,0
57.6422,43.255,58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,0
58.4162,44.0976,58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,0
58.9034,44.5432,58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,0
58.9438,44.5432,58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,0
58.9438,44.9983,59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,0
59.0893,45.263,59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,0
59.0893,45.263,59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,0
59.2593,45.1472,58.6095,44.6189,58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,0
58.6095,45.5401,58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,1
58.4571,46.1901,58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,0
58.914,46.3415,58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,0
58.914,46.3415,59.1419,46.857,59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,0
59.3993,47.023,59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,0
59.657,47.2135,59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,0
59.657,47.3354,59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,0
59.6969,47.5087,59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,0
59.4731,47.5087,59.4731,46.8608,59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,1
59.5564,47.5667,59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,0
59.8269,47.5667,59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,0
59.8269,47.26,59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,0
59.7007,47.26,59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,0
59.7007,47.26,59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,0
59.7007,47.5659,59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,0
59.6185,47.6515,59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,0
59.68,47.9287,59.4934,47.3334,59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,0
59.4934,47.7106,59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,0
59.2046,48.3325,59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,0
59.2046,48.3325,59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,0
59.8669,48.3415,59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,0
59.7192,48.4912,59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,0
59.7192,48.5804,59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,0
59.6081,48.7452,59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,0
59.9029,48.9718,59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,0
59.9892,48.9718,60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,1
60.0539,48.4119,59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,1
59.4075,48.4299,59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,0
59.4075,49.1103,59.4507,49.1197,59.4507,49.1197,60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,0
60.3834,49.1197,60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,0
60.3834,49.4421,60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,0
60.3834,49.4421,60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,0
60.3659,49.6694,60.4305,49.6694,60.506,49.7564,60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,0
60.3049,49.3384,59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,1
59.652,49.3384,59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,1
59.6447,50.2609,60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,59.5221,51.1834,1
60.4693,50.2609,60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,59.5221,51.1834,59.9394,51.1834,1
60.8026,50.7045,60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,59.5221,51.1834,59.9394,51.1834,59.9394,52.0801,1
60.458,50.8961,60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,59.5221,51.1834,59.9394,51.1834,59.9394,52.0801,60.1636,52.429,1
60.5475,50.9644,60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,59.5221,51.1834,59.9394,51.1834,59.9394,52.0801,60.1636,52.429,60.1636,52.6023,1
60.4572,50.9644,60.4572,50.9463,60.5169,50.9984,60.5169,50.9984,59.7574,50.7382,59.7646,51.8493,59.7646,51.8493,60.4527,51.5557,60.4527,51.5557,60.4527,51.5557,60.107,51.6864,60.0535,51.7559,60.2459,51.4872,59.5221,51.4872,59.5221,51.1834,59.9394,51.1834,59.9394,52.0801,60.1636,52.429,60.1636,52.6023,59.9822,53.2951,1
59.5839,53.9865,60.0497,54.1066,60.7523,54.2644,60.7523,54.2644,60.7346,54.3452,60.7346,54.3452,60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,0
60.0497,54.1066,60.7523,54.2644,60.7523,54.2644,60.7346,54.3452,60.7346,54.3452,60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,0
60.7523,54.2644,60.7523,54.2644,60.7346,54.3452,60.7346,54.3452,60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,0
60.7523,54.2644,60.7346,54.3452,60.7346,54.3452,60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,60.0637,54.2793,0
60.7346,54.3452,60.7346,54.3452,60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,60.0637,54.2793,60.0956,54.2822,0
60.7346,54.3452,60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,60.0637,54.2793,60.0956,54.2822,59.9504,54.536,0
60.7346,54.3452,60.5142,54.3452,60.5142,53.7662,60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,60.0637,54.2793,60.0956,54.2822,59.9504,54.536,59.9504,54.536,0
60.5142,53.7662,59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,60.0637,54.2793,60.0956,54.2822,59.9504,54.536,59.9504,54.536,60.2048,54.8119,60.0988,54.8611,60.1942,54.8611,0
59.6809,54.1457,60.124,54.5864,60.4178,54.2699,60.8326,54.5439,60.6264,54.7409,60.5691,54.6101,60.5096,54.5565,60.5096,54.5565,60.357,54.5833,59.8372,54.3392,59.4724,54.6447,60.0637,54.2793,60.0637,54.2793,60.0956,54.2822,59.9504,54.536,59.9504,54.536,60.2048,54.8119,60.0988,54.8611,60.1942,54.8611,59.855,54.3592,0
