CS_TargetRate;E_AssumedEC;M_ID;RT_CLen_P;RT_CLenstd_P;RT_CSet_P;RT_CSetstd_P;RT_Reg_P;RT_Regstd_P;RT_TDown_P;RT_TDownstd_P;SC_FailedCall_P;SC_FailureRate_P;SC_IncomingCall_P;SC_OutgoingCall_P;SC_SuccessfulCall_P;SC_SuccessRate_P;SC_TotalCallCreated;SF_FailedCallRejected_P;SF_FailedTimeoutOnRecv_P;SF_FailedTimeoutOnSend_P;SF_FailedUnexpectedMessage_P;SF_RejectionRate_P;SW_CallRate_P;SW_CurrentCall;SW_Targetrate;TIMESTAMP;CPUCtxsw_Bono;CPUCtxsw_NodeSystem;CPUCtxsw_NodeClient;CPUCtxsw_Homer;CPUCtxsw_Homestead;CPUCtxsw_Sprout;CPUIntr_Bono;CPUIntr_NodeSystem;CPUIntr_NodeClient;CPUIntr_Homer;CPUIntr_Homestead;CPUIntr_Sprout;CPUload1_Bono;CPUload1_NodeSystem;CPUload1_NodeClient;CPUload1_Homer;CPUload1_Homestead;CPUload1_Sprout;CPUload15_Bono;CPUload15_NodeSystem;CPUload15_NodeClient;CPUload15_Homer;CPUload15_Homestead;CPUload15_Sprout;CPUload5_Bono;CPUload5_NodeSystem;CPUload5_NodeClient;CPUload5_Homer;CPUload5_Homestead;CPUload5_Sprout;CPUUtil_idle_Bono;CPUUtil_idle_NodeSystem;CPUUtil_idle_NodeClient;CPUUtil_idle_Homer;CPUUtil_idle_Homestead;CPUUtil_idle_Sprout;CPUUtil_intr_Bono;CPUUtil_intr_NodeSystem;CPUUtil_intr_NodeClient;CPUUtil_intr_Homer;CPUUtil_intr_Homestead;CPUUtil_intr_Sprout;CPUUtil_iowait_Bono;CPUUtil_iowait_NodeSystem;CPUUtil_iowait_NodeClient;CPUUtil_iowait_Homer;CPUUtil_iowait_Homestead;CPUUtil_iowait_Sprout;CPUUtil_nice_Bono;CPUUtil_nice_NodeSystem;CPUUtil_nice_NodeClient;CPUUtil_nice_Homer;CPUUtil_nice_Homestead;CPUUtil_nice_Sprout;CPUUtil_softirq_Bono;CPUUtil_softirq_NodeSystem;CPUUtil_softirq_NodeClient;CPUUtil_softirq_Homer;CPUUtil_softirq_Homestead;CPUUtil_softirq_Sprout;CPUUtil_system_Bono;CPUUtil_system_NodeSystem;CPUUtil_system_NodeClient;CPUUtil_system_Homer;CPUUtil_system_Homestead;CPUUtil_system_Sprout;CPUUtil_usage_Bono;CPUUtil_usage_NodeSystem;CPUUtil_usage_NodeClient;CPUUtil_usage_Homer;CPUUtil_usage_Homestead;CPUUtil_usage_Sprout;CPUUtil_user_Bono;CPUUtil_user_NodeSystem;CPUUtil_user_NodeClient;CPUUtil_user_Homer;CPUUtil_user_Homestead;CPUUtil_user_Sprout;DSKread_Bono;DSKread_NodeSystem;DSKread_NodeClient;DSKread_Homer;DSKread_Homestead;DSKread_Sprout;DSKwrite_Bono;DSKwrite_NodeSystem;DSKwrite_NodeClient;DSKwrite_Homer;DSKwrite_Homestead;DSKwrite_Sprout;MEMav_Bono;MEMav_NodeSystem;MEMav_NodeClient;MEMav_Homer;MEMav_Homestead;MEMav_Sprout;MEMfree_Bono;MEMfree_NodeSystem;MEMfree_NodeClient;MEMfree_Homer;MEMfree_Homestead;MEMfree_Sprout
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;945;1269;13066;3227;1655;2573;1771;581;11802;5100;717;563;861;0;1;0;1;1;6;1;1;0;1;3;4;2;1;0;1;3;4;79;76;96;76;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;7;7;7;21;24;4;24;28;26;3;9;1;7;9;5;0;2;0;0;0;0;26;249;5;26;26;27;1698459648;25054834688;30848352256;240238592;361000960;1457553408;706142208;23213305856;28886032384;87023616;94924800;505577472
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;946;1193;12297;3614;1053;2573;2161;566;13469;5823;498;696;922;0;1;0;1;1;6;1;1;0;1;3;4;2;1;0;1;3;4;79;76;96;76;73;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;7;7;8;21;24;4;24;27;26;3;9;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;27;1699299328;25044901888;30848692224;240336896;362766336;1460199424;707022848;23213305856;28886540288;86990848;94924800;506191872
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;947;1193;12297;5372;1053;1666;2161;566;13469;5823;498;696;922;0;1;0;1;1;6;1;1;0;1;3;4;1;1;0;1;3;4;79;76;96;75;73;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;7;7;8;21;24;4;25;27;26;3;9;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;27;1699299328;25044901888;30848692224;240336896;362766336;1460199424;708976640;23206043648;28886540288;75685888;96886784;506191872
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;948;1255;10243;5372;4221;1666;1675;566;13469;4912;1320;606;751;0;1;0;1;1;5;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;73;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;7;7;7;21;23;4;25;27;26;3;8;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;26;1701728256;25044901888;30848692224;237809664;363298816;1460097024;708976640;23206043648;28886491136;75685888;96886784;506159104
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;949;1255;10243;3086;4221;1289;1675;567;13528;4912;1320;606;751;0;1;0;1;1;5;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;76;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;24;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;26;1701728256;25054769152;30848557056;237809664;363298816;1460097024;709451776;23209553920;28886491136;84594688;97353728;506159104
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;950;1255;10243;3086;4221;1289;1675;567;13528;4912;1320;606;751;0;1;0;1;1;5;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;76;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;24;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;26;1701728256;25054769152;30848557056;237809664;363298816;1460097024;709451776;23209553920;28886491136;84594688;97353728;506159104
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;951;1149;11157;3035;1375;1254;1789;511;11146;4602;569;559;814;0;1;0;1;1;5;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;76;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;24;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;26;1701761024;25057820672;30848430080;240275456;363331584;1460264960;709451776;23218434048;28886355968;87056384;97402880;506191872
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;952;1388;15490;5843;1430;1847;2117;651;19073;10188;686;734;996;0;1;0;1;1;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;72;75;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;25;28;25;3;8;1;7;9;5;0;2;0;0;0;0;26;250;5;27;26;26;1701728256;25054724096;30842613760;240312320;363347968;1460133888;709615616;23218434048;28885864448;86958080;97452032;496156672
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;953;1272;13054;4694;1300;3110;3856;630;9307;7502;616;862;1263;0;1;0;1;1;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;73;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;25;27;26;3;8;1;7;9;5;0;2;0;0;0;0;26;249;5;27;26;26;1701752832;25052897280;30846484480;240250880;349769728;1456553984;709509120;23215931392;28854411264;87089152;92160000;502476800
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;954;2385;11089;3819;1330;4889;2005;745;14517;6388;588;1756;891;0;1;0;1;1;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;8;21;23;4;25;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;249;5;27;26;26;1698471936;25051344896;30847406080;240283648;361009152;1457508352;706228224;23216717824;28882055168;86990848;94937088;503488512
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;955;1647;20951;7120;1591;1520;2930;772;32130;10980;690;859;1246;0;1;0;1;1;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;25;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;249;5;27;26;26;1698512896;25057353728;30845181952;240283648;361082880;1457508352;706260992;23216861184;28883488768;86990848;94998528;505245696
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;956;1195;10945;3721;1591;1520;1768;772;12365;10980;690;611;801;0;1;0;1;1;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;72;74;0;0;0;0;0;0;14;7;0;10;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;7;21;23;4;25;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;249;5;27;26;26;1699258368;25057353728;30846730240;240283648;363286528;1460092928;707072000;23217643520;28885032960;87056384;97406976;505245696
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;957;1996;19883;6280;1103;1455;2866;581;24593;6055;512;911;1380;0;1;0;1;0;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;73;74;0;0;0;0;0;0;14;7;0;11;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;8;21;23;4;25;27;26;3;8;1;7;9;5;0;2;0;0;0;0;26;249;5;27;26;26;1701220352;25058328576;30848143360;240218112;363286528;1459961856;708976640;23218327552;28886065152;79003648;97406976;506015744
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;958;1173;10619;4063;4957;1657;1627;632;13859;7461;1582;695;751;0;1;0;1;0;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;76;72;74;0;0;0;0;0;0;14;7;0;11;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;7;8;21;23;4;24;28;26;3;8;1;7;9;5;0;2;0;0;0;0;26;249;6;27;26;26;1701720064;25058398208;30847336448;237821952;363384832;1459994624;709476352;23217639424;28882956288;84586496;97308672;505950208
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;959;1173;10619;4063;4957;1657;1863;632;13859;7461;1582;695;751;0;1;0;1;0;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;76;72;74;0;0;0;0;0;0;14;7;0;11;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;7;8;21;23;4;24;28;26;3;8;1;7;9;5;0;1;0;0;0;0;26;249;6;27;26;26;1701720064;25058398208;30848217088;237821952;363384832;1459994624;709476352;23219183616;28886138880;84586496;97341440;505950208
0;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;960;1126;12849;3405;1332;1156;2710;514;14309;5426;594;539;859;0;1;0;1;0;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;72;74;0;0;0;0;0;0;14;7;0;11;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;7;8;21;23;4;25;28;26;3;8;1;7;9;5;0;1;0;0;0;0;26;250;6;27;26;26;1701818368;25027866624;30845710336;237858816;363290624;1460011008;709574656;23163432960;28884008960;84496384;97406976;506064896
;29;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29961;0;0;0;0;0;0;0;0;961;1177;15417;3885;1476;1307;1585;572;14261;6792;624;583;894;0;1;0;1;0;6;1;1;0;1;3;4;1;1;0;1;3;4;79;77;96;75;72;74;0;0;0;0;0;0;14;7;0;11;11;13;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;7;8;21;23;4;25;28;26;3;8;1;7;9;5;0;1;0;0;0;0;26;250;6;27;26;26;1701818368;25061130240;30848622592;240152576;363294720;1459982336;709509120;23222071296;28886368256;86847488;97341440;505966592
0;31;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1168;12101;1692;1414;1186;1821;542;12872;4029;595;536;828;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;79;77;96;73;72;75;0;0;0;0;0;0;14;7;0;12;11;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;7;8;7;21;23;4;27;28;25;2;8;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;26;1700192256;24954871808;30786953216;245817344;365342720;1449996288;705310720;23104512000;28827979776;100470784;101752832;491089920
2;31;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1022;12583;2842;1040;1137;1829;542;13668;5081;478;520;823;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;25;2;8;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;26;1700126720;24950640640;30786834432;245850112;365277184;1450950656;705343488;23099666432;28825858048;100470784;101752832;492052480
5;31;2018;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;2;2;1768;19651;6164;1911;2406;3078;522;26755;12534;927;857;1400;0;1;0;0;1;2;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;25;2;8;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;26;1700159488;24928698368;30784073728;245915648;364965888;1453010944;705474560;23083900928;28825354240;100569088;92319744;494112768
8;31;2018;0;0;0;0;0;0;0;0;0;0;0;4;0;0;5;0;0;0;0;0;4;1;5;3;1075;12537;5519;4309;5683;1720;590;13815;6545;1715;1789;770;0;1;0;0;1;2;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;74;73;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;26;27;25;2;9;1;7;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1700126720;24970637312;30763905024;243519488;362909696;1453445120;705310720;23080284160;28805263360;84815872;99385344;494546944
10;31;2018;0;0;0;0;108;0;0;0;0;0;0;7;0;0;12;0;0;0;0;0;7;5;8;4;1720;19546;6700;5244;5070;2719;767;26268;12859;704;769;1191;0;1;0;0;1;2;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;74;73;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;26;27;25;2;9;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1700130816;24971628544;30760476672;243519488;362844160;1453510656;705482752;23120891904;28803026944;98041856;99188736;494546944
13;31;2018;0;0;0;0;108;0;0;0;0;0;0;9;0;0;20;0;0;0;0;0;9;12;10;5;1044;11543;6700;1310;5070;2719;544;26268;12859;578;1046;808;0;1;0;0;1;2;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;73;72;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;27;28;25;2;9;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1700335616;24971628544;30760476672;243519488;362844160;1453576192;705482752;23119659008;28803026944;98107392;99188736;494678016
16;31;2018;0;0;0;0;0;0;0;0;0;0;0;13;0;0;33;0;0;0;0;0;13;21;13;6;4253;22009;4315;2262;1295;1785;1064;12274;6085;992;777;1534;0;1;0;0;0;2;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;73;72;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;27;28;25;2;9;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1694707712;24970027008;30803902464;245084160;364687360;1453641728;699904000;23119941632;28845035520;99844096;101097472;494743552
19;31;2018;0;0;0;0;0;0;0;0;0;0;0;15;0;0;48;0;0;0;0;0;15;34;16;7;1398;22009;4315;2262;1295;1785;632;12274;6085;992;777;1534;0;1;0;0;0;2;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;73;72;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;27;28;25;2;9;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1694707712;24970027008;30803902464;245084160;364687360;1453641728;699904000;23119941632;28845035520;100503552;101097472;494743552
21;31;2018;0;0;0;0;55;0;0;0;0;0;0;18;0;0;66;0;0;0;0;0;18;49;19;8;1398;22009;4315;985;1295;1785;632;12274;6085;992;867;1534;0;1;0;0;0;2;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;73;73;75;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;27;27;25;2;9;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1694707712;24970027008;30803902464;245084160;364687360;1453641728;699904000;23119941632;28845035520;100503552;101097472;494743552
24;31;2018;0;0;0;0;55;0;0;0;0;0;0;20;0;0;86;0;0;0;0;0;20;67;21;9;1268;8840;3149;985;1868;2385;570;10829;4755;476;867;841;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;76;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;24;2;8;1;8;9;5;0;1;0;0;0;0;26;248;5;26;26;27;1700470784;24971317248;30803632128;245886976;365273088;1450041344;706191360;23120949248;28844765184;100601856;101679104;491270144
27;31;2018;0;0;0;0;75;0;0;0;0;0;0;24;0;0;109;0;0;0;0;0;24;87;24;10;1268;8840;3149;985;1868;2385;570;10829;4755;476;867;841;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;76;0;0;0;0;0;0;14;7;0;12;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;24;2;8;1;8;9;5;0;1;0;0;0;0;26;248;5;26;26;27;1700470784;24971317248;30803632128;245886976;365273088;1450041344;706191360;23120949248;28844765184;100601856;101679104;491270144
30;31;2018;0;0;0;0;71;7000;0;0;0;0;0;26;0;0;135;0;0;0;0;0;26;111;27;11;1281;11848;3445;1340;5524;2193;578;13975;5443;530;1501;944;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;75;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;25;3;8;1;8;9;5;0;1;0;0;0;0;26;247;5;26;26;27;1702219776;24970977280;30801092608;245919744;365383680;1450909696;707497984;23120609280;28842225664;100438016;101777408;492019712
32;31;2018;0;0;0;0;73;6000;0;0;0;0;0;29;0;0;164;0;0;0;0;0;29;137;30;12;1553;15385;4465;1126;2714;2872;697;21298;8564;645;2376;1255;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;76;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;24;3;8;1;8;9;5;0;1;0;0;0;0;26;247;6;26;26;27;1702318080;24967421952;30803189760;244625408;351789056;1451024384;707661824;23118069760;28842225664;100569088;91922432;494022656
35;31;2018;0;0;0;0;72;9000;0;0;0;0;0;31;0;0;195;0;0;0;0;0;31;166;32;13;1567;14179;4319;2953;11049;2487;675;21955;8049;884;2698;994;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;74;75;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;7;7;20;23;4;27;26;25;3;8;1;8;9;5;0;1;0;0;0;0;26;248;6;26;26;27;1702289408;24967516160;30803824640;230838272;349298688;1453625344;707399680;23115751424;28814794752;88231936;86294528;494710784
38;31;2018;0;0;0;0;82;23000;0;0;0;0;0;35;0;0;229;0;0;0;0;0;35;197;35;14;1570;14179;4319;4529;11049;2487;693;21955;8049;1602;3504;988;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;75;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;25;3;8;1;8;9;5;0;0;0;0;0;0;26;248;5;26;26;27;1702158336;24967516160;30803824640;243376128;349298688;1453641728;707399680;23119273984;28844957696;97955840;99373056;494727168
41;31;2018;0;0;0;0;74;13000;0;0;0;0;0;37;0;0;266;0;0;0;0;0;37;232;38;15;1675;13361;3518;1579;8147;2319;776;17224;5625;690;4107;1369;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;73;73;75;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;27;27;25;3;8;1;8;9;5;0;0;0;0;0;0;26;249;5;26;26;27;1702354944;24969641984;30803824640;243441664;362926080;1453518848;707530752;23082790912;28845719552;97955840;99307520;494661632
43;31;2018;0;0;0;0;72;16000;0;0;0;0;0;40;0;0;306;0;0;0;0;0;40;269;41;16;2647;17256;4008;1297;7895;2475;766;17224;6879;559;3115;919;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;72;72;75;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;28;28;25;3;8;1;8;9;5;0;1;0;0;0;0;26;249;5;26;26;27;1698918400;24969641984;30804504576;245706752;365223936;1453621248;707530752;23119142912;28845592576;100417536;101593088;494792704
46;31;2018;0;0;0;0;75;7000;0;0;0;0;0;43;0;0;349;0;0;0;0;0;43;309;43;17;2045;19268;5283;1469;7425;2886;890;19705;10301;694;2329;1319;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;72;72;75;0;0;0;0;0;0;13;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;28;28;25;3;8;1;8;9;5;0;1;0;0;0;0;26;248;5;26;26;27;1698893824;24969670656;30804377600;245706752;365289472;1453527040;704057344;23119626240;28810936320;100417536;101527552;494661632
49;31;2018;0;0;0;0;73;5000;0;0;0;0;0;45;0;0;393;0;0;0;0;0;45;352;46;18;1713;12479;5283;1225;14157;2886;712;17116;3284;553;5505;1035;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;72;72;75;0;0;0;0;0;0;13;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;6;2;6;8;7;20;23;4;28;28;25;3;8;1;8;9;5;0;1;0;0;0;0;26;248;5;26;26;27;1701711872;24969670656;30804377600;245837824;365568000;1453694976;705036288;23116869632;28845465600;100352000;101593088;494510080
52;31;2018;0;0;0;0;66;17000;0;0;0;0;0;48;0;0;441;0;0;0;0;0;48;397;49;19;2133;15698;3644;1718;5832;2680;897;25609;9354;833;3457;1450;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;72;72;76;0;0;0;0;0;0;13;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;23;4;28;28;24;3;9;1;8;9;5;0;1;0;0;0;0;26;248;5;26;26;27;1702301696;24966152192;30804377600;245657600;365502464;1440628736;707338240;23116832768;28842778624;100368384;101724160;485748736
54;31;2018;0;0;0;0;68;9000;0;0;0;0;0;52;0;0;493;0;0;0;0;0;52;445;52;20;1337;15698;3644;1276;5832;2680;576;14623;5394;558;2729;1450;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;77;96;72;72;75;0;0;0;0;0;0;13;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;23;4;28;28;25;3;9;1;8;9;5;0;1;0;0;0;0;26;248;5;26;27;27;1702125568;24966152192;30801739776;245678080;365502464;1450131456;707399680;23116832768;28842827776;100368384;101724160;491245568
57;31;2018;0;0;0;0;66;9000;0;0;0;0;0;53;0;0;546;0;0;0;0;0;54;497;54;21;2513;12545;4206;1733;9752;3129;1000;36436;11877;835;7138;919;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;80;76;96;72;72;75;0;0;0;0;0;0;14;7;0;13;10;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;8;7;20;24;4;28;28;25;3;9;1;8;10;5;0;1;0;0;0;0;26;248;5;26;27;27;1702174720;24972132352;30802395136;245694464;365256704;1450917888;707481600;23121403904;28843581440;100450304;101462016;492097536
60;31;2018;0;0;0;0;80;10000;0;0;0;0;0;56;0;0;601;0;0;0;0;0;56;550;57;22;2006;15515;4389;1360;13077;3290;810;17157;5070;602;5833;1278;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;79;76;96;72;72;75;0;0;0;0;0;0;14;7;0;13;11;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;2;6;7;7;21;24;4;28;28;25;3;9;1;8;9;6;0;1;0;0;0;0;26;249;5;26;27;27;1702096896;24970129408;30802948096;245776384;352542720;1453637632;707481600;23108747264;28844036096;100286464;91557888;494751744
62;31;2018;0;0;0;0;215;32000;0;0;0;0;0;59;0;0;661;0;0;0;0;0;60;606;60;23;2621;22255;6119;2004;7390;4353;1097;28257;11940;965;1730;1935;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;79;76;96;72;72;75;0;0;0;0;0;0;14;7;0;13;11;12;0;0;0;0;0;0;0;1;0;0;0;0;4;7;3;6;7;7;21;24;4;28;28;25;3;9;1;8;9;6;0;1;0;0;0;0;26;249;5;26;27;27;1702232064;24967421952;30802948096;236355584;353722368;1453776896;707252224;23117766656;28844036096;90050560;91484160;494825472
