DESTINATION;COMMERCIAL FLAG;CITY;COUNTRY;FLIGH DIRECTION;FLIGHT TYPE;DATE;DATE YEAR;DATE HALF YEAR;DATE YEAR QUARTER;DATE YEAR MONTH;NBR OF PASSENGERS;CARGO WEIGHT;NBR OF FLIGHTS;SEAT CAPACITY
Lyon/Saint ExupÚry;Commercial;Lyon;France;Incoming;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;223;0;2;284
Lyon/Saint ExupÚry;Commercial;Lyon;France;Outgoing;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;0;0;1;0
Lyon/Saint ExupÚry;Commercial;Lyon;France;Incoming;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;181;0;1;189
Lyon/Saint ExupÚry;Commercial;Lyon;France;Outgoing;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;423;0;3;567
Lyon/Saint ExupÚry;Commercial;Lyon;France;Incoming;Non Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;0;0;1;140
Lyon/Saint ExupÚry;Commercial;Lyon;France;Outgoing;Non Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;178;0;1;189
Lyon/Saint ExupÚry;Commercial;Lyon;France;Outgoing;Non Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;0;1060;1;0
Lyon/Saint ExupÚry;Commercial;Lyon;France;Outgoing;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;153;0;4;280
Lyon/Saint ExupÚry;Commercial;Lyon;France;Incoming;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;134;0;4;400
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;130;0;1;189
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;94;0;1;186
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;48;0;1;131
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;214;0;2;348
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;111;0;1;189
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;0;0;1;156
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;22;0;1;180
Marseille;Commercial;Marseille;France;Outgoing;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;0;2685;1;0
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;0;3759;1;0
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;0;0;1;0
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;197;0;2;378
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;50;0;1;189
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;193;0;2;339
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;142;0;1;144
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;0;1400;1;0
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;107;0;1;131
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;176;0;1;189
Marseille;Commercial;Marseille;France;Outgoing;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;0;0;1;0
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;108;0;1;180
Marseille;Commercial;Marseille;France;Outgoing;Non Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;23;0;1;23
Marseille;Commercial;Marseille;France;Incoming;Non Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;0;0;1;0
Metz/Frescaty;Commercial;Metz;France;Outgoing;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;0;0;1;190
Metz/Frescaty;Commercial;Metz;France;Incoming;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;87;0;1;105
Montbelliard/Courcelles;Commercial;Montbelliard;France;Incoming;Non Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;0;0;1;0
Montbelliard/Courcelles;Commercial;Montbelliard;France;Outgoing;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;0;0;1;0
Montpellier;Commercial;Montpellier;France;Incoming;Non Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;121;0;1;121
Montpellier;Commercial;Montpellier;France;Outgoing;Non Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;122;0;1;122
Montpellier;Commercial;Montpellier;France;Outgoing;Non Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;164;0;1;180
Montpellier;Commercial;Montpellier;France;Incoming;Non Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;166;0;1;180
Mulhouse;Commercial;Mulhouse;France;Incoming;Non Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;0;0;2;378
Mulhouse;Commercial;Mulhouse;France;Incoming;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;125;0;1;189
Mulhouse;Commercial;Mulhouse;France;Incoming;Non Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;0;0;1;0
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;514;0;4;756
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;180;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;0;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;181;0;2;378
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;242;0;2;378
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;75;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;453;0;4;633
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;63;0;2;286
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;178;0;1;186
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;280;0;3;567
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;118;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;336;0;3;567
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;83;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;171;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;0;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;39;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;194;0;2;378
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;48;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;99;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;78;0;2;320
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;176;0;2;320
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;70;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;131;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;237;0;2;378
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;57;0;1;131
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;184;0;1;186
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;307;0;2;369
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;113;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;176;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;105;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;279;0;2;378
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;97;0;1;189
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;229;0;2;378
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;178;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;77;0;1;186
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;509;0;4;719
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;270;0;2;344
Nantes;Commercial;Nantes;France;Incoming;Non Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;82;0;1;189
Nantes;Commercial;Nantes;France;Outgoing;Non Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;324;0;3;567
Nice;Commercial;Nizza;France;Incoming;Non Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;118;0;1;145
Nice;Commercial;Nizza;France;Outgoing;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;772;0;6;825
Nice;Commercial;Nizza;France;Incoming;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;549;0;6;825
Nice;Commercial;Nizza;France;Incoming;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1441;0;13;1783
Nice;Commercial;Nizza;France;Outgoing;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1363;0;13;1783
Nice;Commercial;Nizza;France;Outgoing;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1584;0;13;1895
Nice;Commercial;Nizza;France;Incoming;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1571;0;13;1895
Nice;Commercial;Nizza;France;Outgoing;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;739;0;7;1043
Nice;Commercial;Nizza;France;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;660;0;7;1043
Nice;Commercial;Nizza;France;Incoming;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;0;0;1;156
Nice;Commercial;Nizza;France;Incoming;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;98;0;1;100
Nice;Commercial;Nizza;France;Outgoing;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;99;0;1;100
Nice;Commercial;Nizza;France;Incoming;Non Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;0;0;1;0
Nice;Commercial;Nizza;France;Incoming;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;0;0;1;189
Nice;Commercial;Nizza;France;Outgoing;Non Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;6;0;1;6
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;0;0;2;324
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;8884;55515;185;21715
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;11712;62673;187;21860
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;0;0;2;324
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;8786;56924;157;18087
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;8314;53340;157;18009
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;11860;62394;184;22433
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;11878;50479;184;22388
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;176;0;2;369
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;342;0;3;370
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;0;0;1;186
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;14067;56372;183;22030
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;14611;42930;183;21936
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;15024;61728;193;23782
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;14880;52054;191;23607
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;323;0;2;334
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;325;0;2;353
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;15003;58403;185;23167
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;204;0;4;575
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;797;0;7;1095
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;16152;51370;184;22896
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;15067;53433;190;23701
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;17054;50081;190;23719
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;0;0;1;168
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;17280;50973;191;23633
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;15432;54840;192;23745
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;0;0;2;397
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;15689;56912;180;22221
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;273;0;2;334
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;15916;40870;181;22219
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;290;0;4;564
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;14991;44013;184;22963
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;15353;44453;179;22402
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;12802;48244;180;21814
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;297;0;3;495
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;13588;35522;179;21848
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;304;0;3;520
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;11886;31230;173;20671
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;12939;38737;174;20836
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;887;0;9;2175
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;12272;36591;182;22117
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;10604;47685;180;21960
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;590;0;9;1221
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;10785;51043;173;20733
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;10309;36221;172;20696
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;0;0;1;183
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;13954;34954;182;21301
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;291;0;5;850
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;484;0;3;526
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;13416;67562;181;21377
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;15597;37386;186;23889
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;16281;60914;186;23888
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;17565;31565;189;24956
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;204;0;3;456
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;17181;53493;189;24882
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;182;0;3;446
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;16073;53160;182;24038
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;17900;39728;182;23898
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;138;0;2;369
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;17647;55722;194;24525
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;16366;41078;194;24523
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;16437;48858;188;22713
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;18253;34723;189;22708
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;113;0;2;324
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;69;0;2;189
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;17442;55444;184;23214
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;18069;39475;185;23187
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;16627;61745;192;24957
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;75;0;1;189
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;0;0;2;180
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;17758;39052;191;24984
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;13839;43593;167;20934
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;13043;39912;166;20765
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;235;0;2;267
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;12411;39015;169;20207
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;245;0;2;267
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;10996;36537;168;20083
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;284;0;2;314
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;166;0;2;314
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;9482;29286;168;19443
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;11066;28529;169;19581
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;8704;36587;159;18641
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;0;0;1;135
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;9150;33271;158;18503
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;123;0;1;135
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;10969;59059;178;21100
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;11015;35942;177;21079
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;211;0;1;211
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;193;0;3;390
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;126;0;3;372
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;14942;47030;183;22926
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;14358;50256;183;22926
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;128;0;2;200
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;15605;45270;187;24132
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;530;0;4;668
Paris/Charles-de-Gaulle;Commercial;Paris;France;Outgoing;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;493;0;4;668
Paris/Charles-de-Gaulle;Commercial;Paris;France;Incoming;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;16043;62565;188;24151
